"""HSCIC.2.2NumerTotalCostResiAndNursing""","""HSCIC.2.2DenomTotalWeeksSupportedResiAndNursing""","""HSCIC.2.2UnitCostWeeklySpendPerPersonResiAndNursing""","""HSCIC.2.2ANumerTotalCostResiNursingLessIncome""","""HSCIC.2.2ADenomTotalWeeksSupportedResiNursingExcS256""","""HSCIC.2.2AUnitCostWeeklySpendPerPersonResiNursingExcS256""","""HSCIC.2.3NumerTotalCostNursing""","""HSCIC.2.3DenomTotalWeeksSupportedNursing""","""HSCIC.2.3UnitCostWeeklySpendPerPersonNursing""","""HSCIC.2.4NumerTotalCostResi""","""HSCIC.2.4DenomTotalWeeksSupportedResi""","""HSCIC.2.4UnitCostWeeklySpendPerPersonResi""","""HSCIC.2.5NumerTotalCostResiOwnProvision""","""HSCIC.2.5DenomTotalWeeksSupportedResiOwnProvision""","""HSCIC.2.5UnitCostWeeklySpendPerPersonResiOwnProvision""","""HSCIC.2.6NumerTotalCostResiProvidedByOthers""","""HSCIC.2.6DenomTotalWeeksSupportedResiProvidedByOthers""","""HSCIC.2.6UnitCostWeeklySpendPerPersonResiProvidedByOthers""","""HSCIC.2.26NumerTotalCostHomeCare""","""HSCIC.2.26DenomOlderPeopleReceivingHomeCare""","""HSCIC.2.26UnitCostWeeklySpendPerPersonHomeCare""","""HSCIC.2.44NumerTotalCostDayCare""","""HSCIC.2.44DenomAvgClientsPerWeekDayCare""","""HSCIC.2.44UnitCostWeeklySpendPerPersonDayCare""","""HSCIC.2.31NumerTotalCostDirectPayments""","""HSCIC.2.31DenomOlderPeopleReceivingDirectPayments""","""HSCIC.2.31UnitCostWeeklySpendPerPersonDirectPayments""","""HSCIC.2.34ANumerTotalCostDayCare""","""HSCIC.2.34ADenomAvgClientsPerWeekDayCare""","""HSCIC.2.34AUnitCostWeeklySpendPerPersonDayCare""","""HSCIC.2.35NumerTotalCostDayCareOwnProvision""","""HSCIC.2.35DenomAvgClientsPerWeekDayCareOwnProvision""","""HSCIC.2.35UnitCostWeeklySpendPerPersonDayCareOwnProvision""","""HSCIC.2.36NumerTotalCostDayCareProvidedByOthers""","""HSCIC.2.36DenomTotalCostDayCareProvidedByOthers""","""HSCIC.2.36UnitCostWeeklySpendPerPersonDayCareProvidedByOthers""","""HSCIC.2.56NumerTotalCostProvidingMeals""","""HSCIC.2.56DenomNumberReceivingMeals""","""HSCIC.2.56AvgWeeklySpendPerPersonMeals""","""HSCICMaster.HSCIC.Year""","""HSCICMaster.ONS.LA.Code""","""HSCICMaster.ONS.LA.Name""",HSCICMaster.Inflation
20508.89802,39452,519.8714866,18130.17002,39452,459.5732487,5505.025631,10511,523.7271466,15003.87239,28941,518.479165,1021.749893,1243,822.0052863,13982.12249,27698,504.7701517,8737.35391,1065,157.6536523,737.9304785,150,95.21338105,658.6752457,75,166.6501923,737.9304785,180,77.97001283,0,0,NA,737.9304785,180,77.97001283,299.8846647,0,NA,2021-22,E08000022,North Tyneside,0.0143
20814.4806,39452,527.6175718,18400.30955,39452,466.4208901,5587.050513,10511,531.5306811,15227.43008,28941,526.2045045,1036.973967,1243,834.2531651,14190.45612,27698,512.291227,8867.540483,1065,160.0026917,748.9256427,150,96.63206043,668.4895069,75,169.1332801,748.9256427,180,79.13176602,0,0,NA,748.9256427,180,79.13176602,304.3529462,0,NA,2022-23,E08000022,North Tyneside,0.0149
21135.0236,39452,535.7428824,18683.67432,39452,473.6037718,5673.091091,10511,539.7162536,15461.93251,28941,534.3080539,1052.943366,1243,847.1006638,14408.98914,27698,520.1805119,9004.100607,1065,162.4667332,760.4590976,150,98.12019416,678.7842453,75,171.7379326,760.4590976,180,80.35039521,0,0,NA,760.4590976,180,80.35039521,309.0399816,0,NA,2023-24,E08000022,North Tyneside,0.0154
21468.95697,39452,544.2076199,18978.87637,39452,481.0867114,5762.72593,10511,548.2437704,15706.23104,28941,542.7501211,1069.579871,1243,860.4848543,14636.65117,27698,528.399364,9146.365396,1065,165.0337076,772.4743513,150,99.67049322,689.5090364,75,174.451392,772.4743513,180,81.61993146,0,0,NA,772.4743513,180,81.61993146,313.9228133,0,NA,2024-25,E08000022,North Tyneside,0.0158
21814.60718,39452,552.9693626,19284.43628,39452,488.8322074,5855.505817,10511,557.0704951,15959.10136,28941,551.4883981,1086.800107,1243,874.3386605,14872.30125,27698,536.9065937,9293.621879,1065,167.6907503,784.9111884,150,101.2751882,700.6101318,75,177.2600594,784.9111884,180,82.93401236,0,0,NA,784.9111884,180,82.93401236,318.9769706,0,NA,2025-26,E08000022,North Tyneside,0.0161
22172.36674,39452,562.0380601,19600.70103,39452,496.8490556,5951.536113,10511,566.2064512,16220.83062,28941,560.5328078,1104.623629,1243,888.6778145,15116.20699,27698,545.7118619,9446.037278,1065,170.4408786,797.7837319,150,102.9361013,712.100138,75,180.1671243,797.7837319,180,84.29413016,0,0,NA,797.7837319,180,84.29413016,324.2081929,0,NA,2026-27,E08000022,North Tyneside,0.0164
22538.21079,39452,571.3116881,19924.1126,39452,505.0470651,6049.736459,10511,575.5488576,16488.47433,28941,569.7815992,1122.849919,1243,903.3409984,15365.62441,27698,554.7161076,9601.896893,1065,173.2531531,810.9471634,150,104.6345469,723.8497903,75,183.1398819,810.9471634,180,85.68498331,0,0,NA,810.9471634,180,85.68498331,329.5576281,0,NA,2027-28,E08000022,North Tyneside,0.0165
22914.59891,39452,580.8525933,20256.84528,39452,513.481351,6150.767058,10511,585.1605236,16763.83185,28941,579.2969519,1141.601512,1243,918.4267931,15622.23034,27698,563.9798666,9762.248571,1065,176.1464807,824.4899811,150,106.3819439,735.9380818,75,186.1983179,824.4899811,180,87.11592253,0,0,NA,824.4899811,180,87.11592253,335.0612405,0,NA,2028-29,E08000022,North Tyneside,0.0167
23299.56417,39452,590.6109169,20597.16028,39452,522.1078377,6254.099944,10511,594.9912204,17045.46423,28941,589.0291406,1160.780418,1243,933.8563632,15884.68381,27698,573.4547283,9926.254347,1065,179.1057416,838.3414127,150,108.1691605,748.3018416,75,189.3264497,838.3414127,180,88.57947003,0,0,NA,838.3414127,180,88.57947003,340.6902693,0,NA,2029-30,E08000022,North Tyneside,0.0168
23690.99685,39452,600.5331803,20943.19258,39452,530.8792494,6359.168823,10511,604.9870729,17331.82802,28941,598.9248302,1180.281529,1243,949.5451501,16151.5465,27698,583.0887678,10093.01542,1065,182.114718,852.4255485,150,109.9864024,760.8733125,75,192.507134,852.4255485,180,90.06760512,0,0,NA,852.4255485,180,90.06760512,346.4138659,0,NA,2030-31,E08000022,North Tyneside,0.0168
24091.37469,39452,610.682191,21297.13253,39452,539.8511087,6466.638776,10511,615.2113544,17624.73592,28941,609.0466598,1200.228286,1243,965.5924632,16424.50763,27698,592.9429679,10263.58738,1065,185.1924568,866.8315402,150,111.8451726,773.7320715,75,195.7605046,866.8315402,180,91.58974765,0,0,NA,866.8315402,180,91.58974765,352.2682602,0,NA,2031-32,E08000022,North Tyneside,0.0169
24500.92806,39452,621.0637883,21659.18378,39452,549.0285776,6576.571635,10511,625.6699474,17924.35643,28941,619.4004531,1220.632167,1243,982.0075351,16703.72426,27698,603.0229984,10438.06837,1065,188.3407285,881.5676764,150,113.7465405,786.8855167,75,199.0884332,881.5676764,180,93.14677336,0,0,NA,881.5676764,180,93.14677336,358.2568206,0,NA,2032-33,E08000022,North Tyneside,0.017
24917.44384,39452,631.6218727,22027.38991,39452,558.3620634,6688.373353,10511,636.3063365,18229.07049,28941,629.9302608,1241.382914,1243,998.7016632,16987.68757,27698,613.2743894,10615.51553,1065,191.5425209,896.5543269,150,115.6802317,800.2625705,75,202.4729365,896.5543269,180,94.73026851,0,0,NA,896.5543269,180,94.73026851,364.3471866,0,NA,2033-34,E08000022,North Tyneside,0.017
25341.04039,39452,642.3594445,22401.85554,39452,567.8542185,6802.0757,10511,647.1235442,18538.96469,28941,640.6390752,1262.486424,1243,1015.679591,17276.47826,27698,623.700054,10795.97929,1065,194.7987438,911.7957505,150,117.6467957,813.8670342,75,205.9149765,911.7957505,180,96.34068307,0,0,NA,911.7957505,180,96.34068307,370.5410887,0,NA,2034-35,E08000022,North Tyneside,0.017
25771.83807,39452,653.2795551,22782.68708,39452,577.5077402,6917.710987,10511,658.1246445,18854.12709,28941,651.5299395,1283.948693,1243,1032.946144,17570.17839,27698,634.3029549,10979.51094,1065,198.1103224,927.2962782,150,119.6467912,827.7027738,75,209.4155311,927.2962782,180,97.97847468,0,0,NA,927.2962782,180,97.97847468,376.8402872,0,NA,2035-36,E08000022,North Tyneside,0.017
26212.5365,39452,664.4506355,23172.27103,39452,587.3831226,7036.003845,10511,669.3785759,19176.53266,28941,662.6711014,1305.904216,1243,1050.609524,17870.62844,27698,645.1495354,11167.26058,1065,201.4980089,943.1530446,150,121.6927513,841.8564912,75,212.9965366,943.1530446,180,99.6539066,0,0,NA,943.1530446,180,99.6539066,383.2842562,0,NA,2036-37,E08000022,North Tyneside,0.0171
59635,115964,514.3,58952,115964,508.4,19283,39592,487,40352,76372,528.4,15400,20364,756.2,24952,56008,445.5,28585,3485,157.7,7608,860,170.3,1641,280,113.1,5083,NA,NA,3091,NA,NA,1992,NA,NA,564,145,74.3,2011-12,E10000023,North Yorkshire,1
58290,118012,493.9,56913,118012,482.3,18793,43256,434.5,39497,74756,528.3,14827,22742,652,24670,52014,474.3,26882,2650,195.1,4662,620,144.1,1768,240,141.1,4662,765,117.2,3287,270,232.4,1375,495,53.6,299,50,117.3,2012-13,E10000023,North Yorkshire,1
61727,107322,575.2,59065,107322,550.4,18730,36752,509.6,42997,70570,609.3,14671,18424,796.3,28326,52146,543.2,27104,2450,212.7,4591,470,187.8,2517,305,158.2,4591,640,138,3227,275,225.7,1364,365,71.9,0,0,NA,2013-14,E10000023,North Yorkshire,1
61677.6184,107322,574.73984,59017.748,107322,549.95968,18715.016,36752,509.19232,42962.6024,70570,608.81256,14659.2632,18424,795.66296,28303.3392,52146,542.76544,27082.3168,2450,212.52984,4587.3272,470,187.64976,2514.9864,305,158.07344,4587.3272,640,137.8896,3224.4184,275,225.51944,1362.9088,365,71.84248,0,0,NA,2014-15,E10000023,North Yorkshire,-0.0008
61887.3223,107322,576.6939555,59218.40834,107322,551.8295429,18778.64705,36752,510.9235739,43108.67525,70570,610.8825227,14709.10469,18424,798.3682141,28399.57055,52146,544.6108425,27174.39668,2450,213.2524415,4602.924112,470,188.2877692,2523.537354,305,158.6108897,4602.924112,640,138.3584246,3235.381423,275,226.2862061,1367.54269,365,72.08674443,0,0,NA,2015-16,E10000023,North Yorkshire,0.0034
62289.5899,107322,580.4424662,59603.328,107322,555.4164349,18900.70826,36752,514.2445771,43388.88164,70570,614.8532591,14804.71388,18424,803.5576075,28584.16776,52146,548.150813,27351.03026,2450,214.6385823,4632.843119,470,189.5116397,2539.940347,305,159.6418605,4632.843119,640,139.2577544,3256.411402,275,227.7570664,1376.431717,365,72.55530827,0,0,NA,2016-17,E10000023,North Yorkshire,0.0065
62850.19621,107322,585.6664484,60139.75795,107322,560.4151829,19070.81463,36752,518.8727783,43779.38157,70570,620.3869384,14937.9563,18424,810.7896259,28841.42527,52146,553.0841703,27597.18953,2450,216.5703296,4674.538707,470,191.2172444,2562.79981,305,161.0786372,4674.538707,640,140.5110742,3285.719104,275,229.80688,1388.819603,365,73.20830605,0,0,NA,2017-18,E10000023,North Yorkshire,0.009
63535.26335,107322,592.0502126,60795.28131,107322,566.5237083,19278.68651,36752,524.5284916,44256.57683,70570,627.1491561,15100.78002,18424,819.6272328,29155.79681,52146,559.1127877,27897.99889,2450,218.9309462,4725.491179,470,193.3015124,2590.734328,305,162.8343944,4725.491179,640,142.0426449,3321.533443,275,232.311775,1403.957737,365,74.00627658,0,0,NA,2018-19,E10000023,North Yorkshire,0.0109
64316.74708,107322,599.3324303,61543.06327,107322,573.49195,19515.81436,36752,530.980192,44800.93273,70570,634.8630907,15286.51962,18424,829.7086478,29514.41311,52146,565.989875,28241.14428,2450,221.6237968,4783.614721,470,195.679121,2622.60036,305,164.8372574,4783.614721,640,143.7897694,3362.388304,275,235.1692099,1421.226417,365,74.91655378,0,0,NA,2019-20,E10000023,North Yorkshire,0.0123
65178.5915,107322,607.3634848,62367.74032,107322,581.1767421,19777.32627,36752,538.0953266,45401.26522,70570,643.3702561,15491.35898,18424,840.8267437,29909.90624,52146,573.5741394,28619.57561,2450,224.5935557,4847.715158,470,198.3012212,2657.743205,305,167.0460767,4847.715158,640,145.7165523,3407.444307,275,238.3204773,1440.270851,365,75.9204356,0,0,NA,2020-21,E10000023,North Yorkshire,0.0134
66110.64535,107322,616.0487827,63259.59901,107322,589.4875695,20060.14204,36752,545.7900898,46050.50332,70570,652.5704508,15712.88541,18424,852.8505661,30337.6179,52146,581.7762496,29028.83554,2450,227.8052435,4917.037485,470,201.1369287,2695.748932,305,169.4348356,4917.037485,640,147.800299,3456.170761,275,241.7284601,1460.866724,365,77.00609783,0,0,NA,2021-22,E10000023,North Yorkshire,0.0143
67095.69397,107322,625.2279095,64202.16703,107322,598.2709343,20359.03815,36752,553.9223621,46736.65582,70570,662.2937505,15947.00741,18424,865.5580396,30789.64841,52146,590.4447157,29461.36519,2450,231.1995416,4990.301343,470,204.1338689,2735.915592,305,171.9594146,4990.301343,640,150.0025235,3507.667705,275,245.3302142,1482.633638,365,78.15348869,0,0,NA,2022-23,E10000023,North Yorkshire,0.0149
68128.96766,107322,634.8564193,65190.8804,107322,607.4843067,20672.56734,36752,562.4527665,47456.40032,70570,672.4930742,16192.59132,18424,878.8876334,31263.809,52146,599.5375643,29915.07022,2450,234.7600146,5067.151984,470,207.2775305,2778.048692,305,174.6075896,5067.151984,640,152.3125624,3561.685788,275,249.1082994,1505.466196,365,79.35705242,0,0,NA,2023-24,E10000023,North Yorkshire,0.0154
69205.40535,107322,644.8871508,66220.89631,107322,617.0825587,20999.1939,36752,571.3395202,48206.21144,70570,683.1184648,16448.43426,18424,892.774058,31757.77718,52146,609.0102578,30387.72833,2450,238.4692228,5147.212985,470,210.5525155,2821.941861,305,177.3663895,5147.212985,640,154.7191008,3617.960423,275,253.0442106,1529.252562,365,80.61089384,0,0,NA,2024-25,E10000023,North Yorkshire,0.0158
70319.61237,107322,655.2698339,67287.05274,107322,627.0175879,21337.28093,36752,580.5380865,48982.33145,70570,694.1166721,16713.25406,18424,907.1477203,32269.07739,52146,618.815323,30876.97075,2450,242.3085773,5230.083114,470,213.942411,2867.375125,305,180.2219884,5230.083114,640,157.2100784,3676.209586,275,257.1182224,1553.873528,365,81.90872924,0,0,NA,2025-26,E10000023,North Yorkshire,0.0161
71472.85401,107322,666.0162592,68390.56041,107322,637.3006764,21687.21233,36752,590.0589111,49785.64168,70570,705.5001855,16987.35142,18424,922.0249429,32798.29026,52146,628.9638943,31383.35307,2450,246.282438,5315.856477,470,217.4510665,2914.400077,305,183.177629,5315.856477,640,159.7883237,3736.499423,275,261.3349612,1579.357054,365,83.2520324,0,0,NA,2026-27,E10000023,North Yorkshire,0.0164
72652.15611,107322,677.0055274,69519.00466,107322,647.8161375,22045.05134,36752,599.7948831,50607.10477,70570,717.1409386,17267.64272,18424,937.2383545,33339.46205,52146,639.3417985,31901.1784,2450,250.3460982,5403.568109,470,221.0390091,2962.487678,305,186.2000599,5403.568109,640,162.424831,3798.151664,275,265.6469881,1605.416445,365,84.62569093,0,0,NA,2027-28,E10000023,North Yorkshire,0.0165
73865.44711,107322,688.3115197,70679.97203,107322,658.634667,22413.20369,36752,609.8114577,51452.24342,70570,729.1171922,17556.01235,18424,952.890235,33896.23106,52146,650.0188065,32433.92808,2450,254.526878,5493.807697,470,224.7303606,3011.961223,305,189.3096009,5493.807697,640,165.1373257,3861.580797,275,270.0832928,1632.2269,365,86.03893997,0,0,NA,2028-29,E10000023,North Yorkshire,0.0167
75106.38662,107322,699.8751533,71867.39556,107322,669.6997294,22789.74552,36752,620.0562902,52316.64111,70570,741.3663611,17850.95336,18424,968.8987909,34465.68775,52146,660.9391225,32978.81807,2450,258.8029296,5586.103666,470,228.5058306,3062.562171,305,192.4900022,5586.103666,640,167.9116327,3926.455354,275,274.6206921,1659.648312,365,87.48439416,0,0,NA,2029-30,E10000023,North Yorkshire,0.0168
76368.17392,107322,711.6330559,73074.76781,107322,680.9506849,23172.61324,36752,630.4732359,53195.56068,70570,753.8213159,18150.84938,18424,985.1762906,35044.7113,52146,672.0428998,33532.86221,2450,263.1508188,5679.950208,470,232.3447286,3114.013216,305,195.7238342,5679.950208,640,170.7325482,3992.419804,275,279.2343197,1687.530404,365,88.95413198,0,0,NA,2030-31,E10000023,North Yorkshire,0.0168
77658.79606,107322,723.6596545,74309.73139,107322,692.4587514,23564.2304,36752,641.1282335,54094.56565,70570,766.5608962,18457.59873,18424,1001.82577,35636.96692,52146,683.4004248,34099.56759,2450,267.5980676,5775.941366,470,236.2713545,3166.640039,305,199.031567,5775.941366,640,173.6179282,4059.891699,275,283.9533797,1716.049667,365,90.45745681,0,0,NA,2031-32,E10000023,North Yorkshire,0.0169
78978.99559,107322,735.9618686,75572.99682,107322,704.2305502,23964.82232,36752,652.0274135,55014.17327,70570,779.5924314,18771.37791,18424,1018.856808,36242.79536,52146,695.018232,34679.26023,2450,272.1472348,5874.132369,470,240.2879675,3220.47292,305,202.4151036,5874.132369,640,176.569433,4128.909858,275,288.7805872,1745.222512,365,91.99523358,0,0,NA,2032-33,E10000023,North Yorkshire,0.017
80321.63852,107322,748.4732204,76857.73776,107322,716.2024696,24372.2243,36752,663.1118795,55949.41422,70570,792.8455028,19090.49134,18424,1036.177374,36858.92288,52146,706.8335419,35268.80766,2450,276.7737378,5973.99262,470,244.372863,3275.220959,305,205.8561604,5973.99262,640,179.5711134,4199.101325,275,293.6898572,1774.891295,365,93.55915255,0,0,NA,2033-34,E10000023,North Yorkshire,0.017
81687.10637,107322,761.1972651,78164.31931,107322,728.3779116,24786.55211,36752,674.3847815,56900.55426,70570,806.3238763,19415.02969,18424,1053.792389,37485.52457,52146,718.8497121,35868.37739,2450,281.4788913,6075.550494,470,248.5272017,3330.899715,305,209.3557151,6075.550494,640,182.6238223,4270.486048,275,298.6825847,1805.064447,365,95.14965814,0,0,NA,2034-35,E10000023,North Yorkshire,0.017
83075.78718,107322,774.1376186,79493.11273,107322,740.7603361,25207.9235,36752,685.8493228,57867.86368,70570,820.0313822,19745.08519,18424,1071.70686,38122.77849,52146,731.0701572,36478.1398,2450,286.2640325,6178.834853,470,252.7521641,3387.525011,305,212.9147623,6178.834853,640,185.7284273,4343.08431,275,303.7601887,1835.750542,365,96.76720233,0,0,NA,2035-36,E10000023,North Yorkshire,0.017
84496.38314,107322,787.3753719,80852.44496,107322,753.4273378,25638.97899,36752,697.5773462,58857.40415,70570,834.0539188,20082.72615,18424,1090.033047,38774.678,52146,743.5714569,37101.916,2450,291.1591474,6284.492929,470,257.0742261,3445.451688,305,216.5556047,6284.492929,640,188.9043834,4417.351052,275,308.9544879,1867.141876,365,98.42192149,0,0,NA,2036-37,E10000023,North Yorkshire,0.0171
65554,122696,534.3,64503,122696,525.7,15354,28900,531.3,50200,93796,535.2,18253,14667,1244.5,31947,79129,403.7,18508,1895,187.6,21411,1570,262.6,3961,345,219.5,2714,375,139.9,1717,155,213,997,220,87.9,873,310,53.8,2011-12,E10000021,Northamptonshire,1
60032,119988,500.3,58287,119988,485.8,16018,28758,557,44014,91230,482.5,0,0,NA,44014,91230,482.5,19476,1910,196.1,1231,325,73.1,4753,385,236.2,1231,350,67.3,0,0,NA,1231,350,67.3,754,335,43.4,2012-13,E10000021,Northamptonshire,1
61161,120399,508,55081,120399,457.5,16520,29121,567.3,44641,91278,489.1,0,0,NA,44641,91278,489.1,19604,1840,204.9,1523,300,98.3,4778,420,219.8,1523,320,91,0,0,NA,1523,320,91,758,305,48.1,2013-14,E10000021,Northamptonshire,1
61112.0712,120399,507.5936,55036.9352,120399,457.134,16506.784,29121,566.84616,44605.2872,91278,488.70872,0,0,NA,44605.2872,91278,488.70872,19588.3168,1840,204.73608,1521.7816,300,98.22136,4774.1776,420,219.62416,1521.7816,320,90.9272,0,0,NA,1521.7816,320,90.9272,757.3936,305,48.06152,2014-15,E10000021,Northamptonshire,-0.0008
61319.85224,120399,509.3194182,55224.06078,120399,458.6882556,16562.90707,29121,568.7734369,44756.94518,91278,490.3703296,0,0,NA,44756.94518,91278,490.3703296,19654.91708,1840,205.4321827,1526.955657,300,98.55531262,4790.409804,420,220.3708821,1526.955657,320,91.23635248,0,0,NA,1526.955657,320,91.23635248,759.9687382,305,48.22492917,2015-16,E10000021,Northamptonshire,0.0034
61718.43128,120399,512.6299945,55583.01717,120399,461.6697293,16670.56596,29121,572.4704643,45047.86532,91278,493.5577368,0,0,NA,45047.86532,91278,493.5577368,19782.67404,1840,206.7674919,1536.880869,300,99.19592216,4821.547468,420,221.8032929,1536.880869,320,91.82938877,0,0,NA,1536.880869,320,91.82938877,764.908535,305,48.53839121,2016-17,E10000021,Northamptonshire,0.0065
62273.89716,120399,517.2436644,56083.26433,120399,465.8247568,16820.60106,29121,577.6226985,45453.29611,91278,497.9997564,0,0,NA,45453.29611,91278,497.9997564,19960.7181,1840,208.6283993,1550.712797,300,100.0886855,4864.941395,420,223.7995225,1550.712797,320,92.65585327,0,0,NA,1550.712797,320,92.65585327,771.7927119,305,48.97523673,2017-18,E10000021,Northamptonshire,0.009
62952.68264,120399,522.8816204,56694.57191,120399,470.9022467,17003.94561,29121,583.9187859,45948.73704,91278,503.4279538,0,0,NA,45948.73704,91278,503.4279538,20178.28993,1840,210.9024488,1567.615567,300,101.1796521,4917.969256,420,226.2389373,1567.615567,320,93.66580207,0,0,NA,1567.615567,320,93.66580207,780.2052524,305,49.50906681,2018-19,E10000021,Northamptonshire,0.0109
63727.00064,120399,529.3130643,57391.91515,120399,476.6943443,17213.09414,29121,591.1009869,46513.9065,91278,509.6201176,0,0,NA,46513.9065,91278,509.6201176,20426.4829,1840,213.496549,1586.897238,300,102.4241618,4978.460278,420,229.0216762,1586.897238,320,94.81789144,0,0,NA,1586.897238,320,94.81789144,789.801777,305,50.11802833,2019-20,E10000021,Northamptonshire,0.0123
64580.94245,120399,536.4058593,58160.96681,120399,483.0820485,17443.7496,29121,599.0217402,47137.19285,91278,516.4490272,0,0,NA,47137.19285,91278,516.4490272,20700.19777,1840,216.3574027,1608.161661,300,103.7966456,5045.171646,420,232.0905667,1608.161661,320,96.08845118,0,0,NA,1608.161661,320,96.08845118,800.3851208,305,50.78960991,2020-21,E10000021,Northamptonshire,0.0134
65504.44992,120399,544.0764631,58992.66863,120399,489.9901218,17693.19522,29121,607.5877511,47811.25471,91278,523.8342483,0,0,NA,47811.25471,91278,523.8342483,20996.2106,1840,219.4513136,1631.158373,300,105.2809376,5117.3176,420,235.4094618,1631.158373,320,97.46251603,0,0,NA,1631.158373,320,97.46251603,811.8306281,305,51.51590133,2021-22,E10000021,Northamptonshire,0.0143
66480.46623,120399,552.1832024,59871.6594,120399,497.2909746,17956.82383,29121,616.6408085,48523.6424,91278,531.6393786,0,0,NA,48523.6424,91278,531.6393786,21309.05413,1840,222.7211381,1655.462632,300,106.8496236,5193.565632,420,238.9170628,1655.462632,320,98.91470752,0,0,NA,1655.462632,320,98.91470752,823.9269044,305,52.28348826,2022-23,E10000021,Northamptonshire,0.0149
67504.26541,120399,560.6868237,60793.68295,120399,504.9492556,18233.35891,29121,626.137077,49270.90649,91278,539.826625,0,0,NA,49270.90649,91278,539.826625,21637.21357,1840,226.1510437,1680.956757,300,108.4951078,5273.546543,420,242.5963856,1680.956757,320,100.437994,0,0,NA,1680.956757,320,100.437994,836.6153787,305,53.08865398,2023-24,E10000021,Northamptonshire,0.0154
68570.8328,120399,569.5456756,61754.22314,120399,512.9274539,18521.44598,29121,636.0300428,50049.38682,91278,548.3558857,0,0,NA,50049.38682,91278,548.3558857,21979.08154,1840,229.7242302,1707.515874,300,110.2093305,5356.868578,420,246.4294084,1707.515874,320,102.0249143,0,0,NA,1707.515874,320,102.0249143,849.8339017,305,53.92745471,2024-25,E10000021,Northamptonshire,0.0158
69674.82321,120399,578.7153609,62748.46613,120399,521.1855859,18819.64127,29121,646.2701265,50855.18194,91278,557.1844154,0,0,NA,50855.18194,91278,557.1844154,22332.94476,1840,233.4227903,1735.006879,300,111.9837007,5443.114163,420,250.3969219,1735.006879,320,103.6675154,0,0,NA,1735.006879,320,103.6675154,863.5162275,305,54.79568673,2025-26,E10000021,Northamptonshire,0.0161
